engine,model,ms,result
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i25.model,0.282,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i26.model,0.297,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i27.model,0.278,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i28.model,0.284,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i29.model,0.285,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i3.model,0.309,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i4.model,0.306,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i5.model,0.285,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i6.model,0.279,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i7.model,0.286,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i8.model,0.348,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i9.model,0.276,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i0.model,1.354,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i1.model,1.138,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i10.model,1.168,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i11.model,1.132,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i12.model,1.201,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i13.model,1.270,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i14.model,1.340,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i15.model,1.499,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i16.model,1.168,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i17.model,1.159,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i18.model,1.167,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i19.model,1.157,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i2.model,1.143,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i20.model,1.164,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i21.model,1.140,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i22.model,1.452,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i23.model,1.470,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i24.model,1.324,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i25.model,1.440,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i26.model,1.529,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i27.model,1.152,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i28.model,1.145,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i29.model,1.141,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i3.model,1.159,DEFINABLE
