engine,model,ms,result
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i21.model,0.716,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i22.model,0.629,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i23.model,0.926,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i24.model,0.693,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i25.model,0.643,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i26.model,0.645,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i27.model,0.757,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i28.model,0.761,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i29.model,0.877,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i3.model,0.796,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i4.model,1.055,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i5.model,1.019,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i6.model,1.041,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i7.model,0.848,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i8.model,1.022,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i9.model,0.907,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i0.model,1.025,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i1.model,0.986,DEFINABLE
